Seq1	BGC0000217|gene3	0.530	403	185	0	21	423	1	395	1.415E-123	397
Seq1	BGC0001197|gene11	0.520	406	192	0	21	426	25	426	1.124E-118	383
Seq1	BGC0000233|gene27	0.513	403	195	0	20	422	4	404	7.781E-110	357
Seq1	BGC0001590|gene20	0.491	406	206	0	21	426	6	410	6.958E-109	355
Seq1	BGC0000226|gilB	0.472	404	204	0	19	422	2	389	1.197E-99	328
Seq1	BGC0000272|gene3	0.442	407	225	0	17	423	5	409	3.713E-90	300
Seq1	BGC0000215|CurB	0.430	402	226	0	22	423	15	412	1.407E-82	278
Seq1	BGC0000264|remB	0.392	408	244	0	21	423	4	411	1.435E-70	243
Seq1	BGC0001940|pcyF	0.375	402	251	0	21	422	6	407	2.251E-62	219
Seq1	BGC0001693|gene52	0.359	412	259	0	21	425	7	418	1.099E-53	193
Seq1	BGC0000240|lom58	0.353	412	261	0	18	422	4	415	3.204E-52	189
Seq1	BGC0000233|gene28	0.341	417	273	0	9	425	3	418	1.091E-51	187
Seq1	BGC0000210|cmmP	0.341	413	267	0	21	426	6	418	1.091E-51	187
Seq1	BGC0001675|mrqA	0.334	413	270	0	21	426	1	413	3.713E-51	186
Seq1	BGC0000241|gene52	0.351	412	262	0	18	422	4	415	1.263E-50	184
Seq1	BGC0000263|ravA	0.339	413	268	0	21	426	7	419	4.292E-50	183
Seq1	BGC0000199|arm7	0.333	413	270	0	21	426	6	418	1.074E-49	181
Seq1	BGC0000214|cosB	0.356	413	261	0	21	426	6	418	1.458E-49	181
Seq1	BGC0001568|gene15	0.347	412	264	0	22	426	7	418	1.979E-49	181
Seq1	BGC0001072|simA1	0.333	413	270	0	21	426	6	418	1.979E-49	181
Seq1	BGC0001558|gene25	0.347	412	264	0	22	426	7	418	1.979E-49	181
Seq1	BGC0002028|gene20	0.323	412	274	0	22	426	7	418	9.115E-49	179
Seq1	BGC0000212|gene16	0.338	419	272	0	15	426	2	420	9.115E-49	179
Seq1	BGC0000238|lct31	0.329	413	272	0	18	423	2	414	1.679E-48	178
Seq1	BGC0000221|gene2	0.327	415	274	0	21	428	14	428	1.679E-48	178
Seq1	BGC0000225|frnL	0.338	408	265	0	22	422	7	414	7.720E-48	176
Seq1	BGC0001439|gene1	0.330	412	271	0	21	426	11	422	1.421E-47	175
Seq1	BGC0000192|aknB	0.330	413	271	0	21	426	7	419	3.546E-47	174
Seq1	BGC0000274|gene32	0.331	409	268	0	21	422	6	414	4.810E-47	173
Seq1	BGC0001730|gene16	0.334	414	270	0	22	428	7	420	6.524E-47	173
Seq1	BGC0001960|hrsM1	0.319	413	276	0	21	426	6	418	6.524E-47	173
Seq1	BGC0000235|gene13	0.320	413	275	0	21	426	10	422	8.848E-47	173
Seq1	BGC0000226|gilA	0.328	410	271	0	22	426	7	416	1.200E-46	172
Seq1	BGC0000191|aknB	0.328	413	272	0	21	426	7	419	1.200E-46	172
Seq1	BGC0001409|dutA	0.315	412	277	0	21	425	1	412	1.627E-46	172
Seq1	BGC0000245|med-ORF1	0.323	415	276	0	21	428	6	420	2.207E-46	171
Seq1	BGC0001622|gene8	0.326	408	270	0	22	422	7	414	2.992E-46	171
Seq1	BGC0000267|saqA	0.323	416	276	0	17	425	2	417	2.992E-46	171
Seq1	BGC0000275|tcmK	0.329	413	272	0	21	426	10	422	2.992E-46	171
Seq1	BGC0000218|dpsA	0.338	409	265	0	21	422	6	414	4.057E-46	171
Seq1	BGC0000273|stfP	0.321	413	275	0	21	426	6	418	4.057E-46	171
Seq1	BGC0000219|elmK	0.334	418	274	0	15	426	2	419	4.057E-46	171
Seq1	BGC0000254|oxyA	0.324	411	273	0	21	425	11	421	4.057E-46	171
Seq1	BGC0000268|schP8	0.317	415	278	0	21	428	1	415	5.501E-46	170
Seq1	BGC0000227|gra-orf1	0.322	415	276	0	21	428	6	420	5.501E-46	170
Seq1	BGC0001061|pokP1	0.326	412	272	0	21	425	6	417	5.501E-46	170
Seq1	BGC0000231|gene1	0.336	414	270	0	20	426	5	418	7.458E-46	170
Seq1	BGC0000217|gene2	0.324	412	274	0	21	426	6	417	1.011E-45	169
Seq1	BGC0000203|bexA	0.322	415	276	0	21	428	7	421	1.011E-45	169
Seq1	BGC0000262|gene15	0.313	413	278	0	21	426	6	418	1.011E-45	169
Seq1	BGC0001851|gene21	0.313	420	284	0	15	428	5	424	1.011E-45	169
Seq1	BGC0000229|gene10	0.323	413	274	0	21	426	10	422	1.371E-45	169
Seq1	BGC0000195|alnL	0.320	412	275	0	22	426	7	418	2.519E-45	168
Seq1	BGC0000190|sanF	0.323	417	278	0	15	426	2	418	2.519E-45	168
Seq1	BGC0001852|gene22	0.315	420	283	0	15	428	5	424	2.519E-45	168
Seq1	BGC0001769|sqnH	0.317	413	277	0	21	426	1	413	3.414E-45	168
Seq1	BGC0000222|pnxA	0.339	415	268	0	22	428	8	422	3.414E-45	168
Seq1	BGC0000198|gene32	0.337	416	271	0	20	428	5	420	4.627E-45	168
Seq1	BGC0001940|pcyE	0.306	413	281	0	21	426	8	420	4.627E-45	168
Seq1	BGC0000204|benA	0.309	414	281	0	20	426	7	420	6.271E-45	167
Seq1	BGC0000223|gene11	0.317	412	276	0	21	425	7	418	6.271E-45	167
Seq1	BGC0000239|lanA	0.313	415	278	0	21	426	6	420	8.499E-45	167
Seq1	BGC0001177|msnK1	0.313	416	280	0	20	428	5	420	1.561E-44	166
Seq1	BGC0001062|gene17	0.312	417	281	0	18	427	4	420	1.561E-44	166
Seq1	BGC0000197|gene11	0.329	413	271	0	22	426	7	419	1.561E-44	166
Seq1	BGC0002012|gene15	0.316	413	277	0	21	426	7	419	1.561E-44	166
Seq1	BGC0001384|sprD	0.319	413	276	0	21	426	10	422	1.561E-44	166
Seq1	BGC0000211|chryA	0.328	412	271	0	21	425	6	417	2.115E-44	166
Seq1	BGC0000236|kinA	0.318	413	276	0	21	426	8	420	2.115E-44	166
Seq1	BGC0001366|gene7	0.330	414	272	0	19	425	4	417	2.866E-44	165
Seq1	BGC0001661|may16	0.320	413	275	0	21	426	7	419	2.866E-44	165
Seq1	BGC0002021|gene10	0.319	416	278	0	20	428	5	420	3.883E-44	165
Seq1	BGC0001438|gene28	0.307	412	280	0	22	426	19	430	3.883E-44	165
Seq1	BGC0000269|ssfA	0.307	412	281	0	21	426	8	419	7.126E-44	164
Seq1	BGC0001895|gene6	0.311	413	279	0	21	426	2	414	9.654E-44	164
Seq1	BGC0000224|gene8	0.331	414	272	0	20	426	5	418	9.654E-44	164
Seq1	BGC0001179|rslK3	0.317	413	277	0	21	426	6	418	9.654E-44	164
Seq1	BGC0002000|gene10	0.305	413	281	0	21	426	7	419	1.308E-43	163
Seq1	BGC0001904|gene7	0.316	412	276	0	21	425	7	418	1.771E-43	163
Seq1	BGC0000234|jadA	0.323	412	274	0	21	426	7	418	1.771E-43	163
Seq1	BGC0000232|hrbC	0.304	414	283	0	20	426	6	419	1.771E-43	163
Seq1	BGC0000237|lcz31	0.308	411	279	0	20	423	4	414	4.401E-43	162
Seq1	BGC0001500|NAI698_09172	0.313	415	280	0	20	427	5	419	5.960E-43	161
Seq1	BGC0000242|llpF	0.329	410	270	0	20	422	6	415	5.960E-43	161
Seq1	BGC0000201|aur1D	0.323	413	274	0	21	426	6	418	8.071E-43	161
Seq1	BGC0001625|ifqN	0.309	410	278	0	21	423	6	415	1.480E-42	160
Seq1	BGC0001197|gene10	0.311	423	280	0	22	428	28	450	1.480E-42	160
Seq1	BGC0001922|idmB18	0.323	415	275	0	20	426	4	418	2.003E-42	160
Seq1	BGC0001073|gene19	0.317	414	277	0	20	426	5	418	2.003E-42	160
Seq1	BGC0000209|ctcW	0.316	417	280	0	16	426	7	423	2.003E-42	160
Seq1	BGC0000200|gene16	0.323	413	274	0	21	426	6	418	2.712E-42	159
Seq1	BGC0000208|chdP	0.310	412	279	0	21	426	11	422	2.712E-42	159
Seq1	BGC0002016|gene10	0.314	413	278	0	21	426	10	422	3.672E-42	159
Seq1	BGC0002021|gene31	0.320	409	273	0	21	422	6	414	6.729E-42	158
Seq1	BGC0000194|SCO5087	0.313	415	280	0	21	428	49	463	1.233E-41	157
Seq1	BGC0001376|gene24	0.319	415	277	0	21	428	8	422	2.258E-41	156
Seq1	BGC0000216|dacA	0.307	421	287	0	12	426	2	422	4.134E-41	156
Seq1	BGC0001596|gene9	0.316	407	273	0	27	426	3	409	5.594E-41	155
Seq1	BGC0000256|pdmA	0.315	419	282	0	12	423	4	422	7.568E-41	155
Seq1	BGC0000247|mtmP	0.327	411	272	0	21	425	6	416	1.024E-40	154
Seq1	BGC0000279|xanF	0.318	415	278	0	20	427	5	419	2.535E-40	153
Seq1	BGC0001762|rubE8	0.320	402	268	0	29	423	2	403	4.637E-40	153
Seq1	BGC0000202|azicA	0.304	411	280	0	22	425	8	418	6.271E-40	152
Seq1	BGC0000230|grhA	0.304	416	283	0	20	427	5	420	8.480E-40	152
Seq1	BGC0000215|CurA	0.316	411	276	0	22	425	7	417	1.147E-39	151
Seq1	BGC0000261|zhuB	0.293	410	284	0	21	423	1	410	7.001E-39	149
Seq1	BGC0000266|rubA	0.307	416	283	0	20	428	8	423	2.335E-38	147
Seq1	BGC0000272|gene2	0.302	412	282	0	22	426	7	418	2.591E-37	144
Seq1	BGC0000220|encA	0.303	410	279	0	21	422	6	415	4.725E-37	143
Seq1	BGC0001386|ifnN	0.285	410	287	0	21	423	6	415	8.614E-37	143
Seq1	BGC0000253|ovmP	0.325	358	236	0	21	371	7	364	1.163E-36	142
Seq1	BGC0001512|abxP	0.309	400	272	0	29	422	2	401	1.891E-34	136
Seq1	BGC0000196|gene6	0.269	412	296	0	21	426	15	426	1.197E-28	118
Seq1	BGC0001072|gene3	0.280	410	287	0	13	422	7	406	8.100E-24	103
Seq1	BGC0000196|gene5	0.259	269	186	0	17	285	2	253	7.444E-15	74
